"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"153","Trump is ignoring his top health advisers over 2020 election fears
https://t.co/XHBEPBMD8b",FALSE,4,NA,2020-03-24 10:05:10,FALSE,NA,"1242392003322818561",NA,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>","rjcrock2003",3,FALSE,FALSE,NA,NA
"154","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:10,FALSE,NA,"1242392000437137408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","scottburdette4",6109,TRUE,FALSE,NA,NA
"155","RT @kroneage: I took this picture of my neighbor's curious young calves &amp; show him the shot!

He laughed &amp; exclaimed they looked like a bun…",FALSE,0,NA,2020-03-24 10:05:09,FALSE,NA,"1242391999111524352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kroneage",4,TRUE,FALSE,NA,NA
"156","RT @BuckSexton: Trump spoke of “trade offs” today in his press conference between the economy and some virus suppression measures 

Get rea…",FALSE,0,NA,2020-03-24 10:05:08,FALSE,NA,"1242391993495564288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rickoehn",490,TRUE,FALSE,NA,NA
"157","RT @baichro: @davidsirota That’s why Bernie must win the election. Keep the heat up!

I don’t want to vote for either Trump or Biden. If Be…",FALSE,0,NA,2020-03-24 10:05:02,FALSE,NA,"1242391969889832960",NA,"<a href=""http://www.robinspost.com/news/"" rel=""nofollow"">Robin's NewsWire Retweets</a>","robinsnewswire",7,TRUE,FALSE,NA,NA
"158","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:04:57,FALSE,NA,"1242391947593027585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soverturf12",6109,TRUE,FALSE,NA,NA
"159","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:04:56,FALSE,NA,"1242391943579140096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","angeley58365333",6109,TRUE,FALSE,NA,NA
"160","Maybe Trump wants it to spread

Maybe he knows the only way he can win this election, even against the corpse known… https://t.co/fAEB1gyOMQ",FALSE,0,NA,2020-03-24 10:04:53,TRUE,NA,"1242391930551533569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","torkum",0,FALSE,FALSE,NA,NA
"161","Election fraud is the [D] way of life. [They] must win at all costs. [Swamp] self-preservation = [NWO] self-preserv… https://t.co/j0blyLg8ji",FALSE,1,NA,2020-03-24 10:04:49,TRUE,NA,"1242391913338200064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","M_RevereUSA",0,FALSE,FALSE,NA,NA
"162","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:04:38,FALSE,NA,"1242391865988714497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dianegr35390748",6109,TRUE,FALSE,NA,NA
"163","RT @Frank_Schaeffer: Trump's GOP will ultimately be judged in terms of how many thousands of Americans die. Before that reckoning we'll get…",FALSE,0,NA,2020-03-24 10:04:37,FALSE,NA,"1242391865153875973",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thumppooh",3,TRUE,FALSE,NA,NA
"164","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:04:31,FALSE,NA,"1242391837463261185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BKtoNaples",3053,TRUE,FALSE,NA,NA
"165","RT @page88: I will never forget the Republican who told me right after the election “Better nuclear winter than more letters in LGBTQ.” Tha…",FALSE,0,NA,2020-03-24 10:04:30,FALSE,NA,"1242391832476205057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBigAl_1981",286,TRUE,FALSE,NA,NA
"166","Soros Bankrolls Coronavirus Attack Ads Against Trump  https://t.co/FsKukRAmUH",FALSE,1,NA,2020-03-24 10:04:25,FALSE,NA,"1242391811626348545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elisaabby1",2,FALSE,FALSE,NA,NA
"167","RT @ByronYork: For party out of the White House, in election year, the presidential nominee is leader of the party. Biden is not nominee ye…",FALSE,0,NA,2020-03-24 10:04:21,FALSE,NA,"1242391797474754560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","willbarrett_1",79,TRUE,FALSE,NA,NA
"168","Soros Bankrolls Coronavirus Attack Ads Against Trump  https://t.co/LDegIW7bX8",FALSE,0,NA,2020-03-24 10:04:11,FALSE,NA,"1242391753233248258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodeorosary",0,FALSE,FALSE,NA,NA
"169","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:03:56,FALSE,NA,"1242391689874063360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeterMu78074137",6109,TRUE,FALSE,NA,NA
"170","RT @MAGAIsDead: The greatest election Campaign Ad the Democrats could ever run, is to simply make sure the media covers Trump's press confe…",FALSE,0,NA,2020-03-24 10:03:53,FALSE,NA,"1242391679883247618",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SakuraChang6",3,TRUE,FALSE,NA,NA
"171","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:03:51,FALSE,NA,"1242391668885786624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matthewschofiel",3053,TRUE,FALSE,NA,NA
"172","@SenatorCollins Oh bullshit. You haven't done squat this last three years for the American people, except to lie an… https://t.co/SD5v3v9Xsh",FALSE,0,"SenatorCollins",2020-03-24 10:03:50,TRUE,"1242150983964209153","1242391665559601153","19726613","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BooTrump21",0,FALSE,FALSE,NA,NA
"173","Trump's GOP will ultimately be judged in terms of how many thousands of Americans die. Before that reckoning we'll… https://t.co/s7Gw8riKf3",FALSE,14,NA,2020-03-24 10:03:47,TRUE,NA,"1242391654079791104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Frank_Schaeffer",3,FALSE,FALSE,NA,NA
"174","Soros Bankrolls Coronavirus Attack Ads Against Trump  https://t.co/N1jbVOWPGi",FALSE,0,NA,2020-03-24 10:03:42,FALSE,NA,"1242391631166418944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urhoruba",0,FALSE,FALSE,NA,NA
"175","RT @_waleedshahid: ""Can you imagine giving the Trump administration $500 billion...in the midst of an election to do anything they want wit…",FALSE,0,NA,2020-03-24 10:03:41,FALSE,NA,"1242391629539037184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Orwellian_RU",906,TRUE,FALSE,NA,NA
"176","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:03:27,FALSE,NA,"1242391571666001920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GBlastr",6109,TRUE,FALSE,NA,NA
"177","@GG_RMC Tu critiques Trump @Olivier_Truchot au moins il agit.
Macron et sa secte qui nous font croire  en leur doct… https://t.co/JoAgENPuPi",FALSE,5,"GG_RMC",2020-03-24 10:03:26,TRUE,"1242363776093036544","1242391564447555584","114512948","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cathe6915",0,FALSE,FALSE,NA,NA
"178","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:03:22,FALSE,NA,"1242391549155172352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YellowDogLu",3053,TRUE,FALSE,NA,NA
